text,labels
yeaaaaahhhh like relationship wise like oh reedzi thuggin bitch suppos thug,0
isi support america jihadi next door,1
final melli got back bone might like season pussi scandal,0
went colleg everi colleg got bird class u get ya friend sign u amp get class rashad,1
kany took kim mcdonald ya hoe deserv date,0
make joke someon hate laugh think bitch allow laugh,0
hoe say hi bae,0
send snapchat someth invit rude ass bitch,0
hide favorit snack famili bc selfish bitch,0
mom u accept bad bitch,0
lowkey call faggot faggot,0
rihanna realli trash,1
someon tweet hoe aint loyal laid crib look like,0
ike punch nigga harass young ladi ga ave florida ave nw dc youoksi,0
let dem concern troll commenc earnest wagon ho,1
must watch bill maher school pb host charli rose islam illiber belief,1
stop fuckin take somewher type bitch get babi cook type chick,0
hate nigga slobin blunt like eatin pussi amp nerv tri amp pass good nigga,0
go amp devil amp catfish hoe,0
amp nigga still runnin round sayin yall eat pussi must suckin dick,0
side bitch tri approach public,0
tryna like steez bro got dem hoe rir,0
found origin yellow bracelet first person thought,1
find bae hoe,0
hoe b soo lost dey forget dey hoe,0
bitch possess thot demon lmfaoooooooooooo,0
wanna b side nigga thick pretti face cuf hoe coke bump garbag underground rapper n shop p,0
love girl afraid encourag compliment next chick bitch hate much refreshin,0
parqu de atraccion abandonado en jap n,1
girl come class fri chicken pull hot sauc purs mean come ghetto amp stereotypi,0
wait take ny get nip pierc,1
bitch love everi team us lol game wait sincer love,0
btw hillari huge support law admit lie stupid rube need ask,0
twelv yeah scale one ten bitch,0
cruis street jockin bitch slappin hoe,0
eat pussi good control moan,0
girl know bitch like boyfriend,0
eat pussi look like,0
sex st date dont mean hoe wait day wont make wife cute pic dont mean happi titl,0
suck dick amp eat pussi apart sex think nasti mayb ass young fuck,0
hmu stop bein lil bitch,0
hoe day like,0
eat pussi childish immatur,0
kill bitch,0
girl suck dick somehow dude get head dude fuck bad bitch yet ugli girl get pregnant,0
uhh bitch tell bless sneez got bless need,0
friend hoe bore probabl depress,0
wait random number pussi,0
bend pick trash,1
bitch,0
get tire ol hope broke bitch job wanna twerk smoke swisher,0
said fast bitch call bizzi busi caus bone thug,0
take ho bath terrifi water tf wash everyday lol,0
pussi bomb call dynamit,0
right heard dodo bird one obama ass,0
take bitch houston better speak anoth nigga meal still digest system,0
hate basic bitch,0
kawhi leonard smh wow u realli gonna leak ou nvm ion need fuc nig http,0
hoe hoe nigga mad cuhz tryna cuff hoe cuh,0
got love bitch bitch nigga cuh,0
bitch say love hit wit revers psycholog amp say work time cuh g,0
bitch brag goin gym still shape like patron bottl cuh,0
bitch twerkin camera kid watchin spong bob cuh,0
bitch name make instagram filter cuh bitch lookin like rise day,0
bitch smoke cig disgust cuh,0
fat bitch dont like liftin arm summer damp cuh,0
idk skinni bitch think got ass cuh,0
bitch let hit ill leav crippl cuh,0
bitch tell got cheat time somethin wrong hoe cuh,0
pussi fartin u fuccin right cuh,0
sexi ugli bitch world cuh ill fucc,0
blacc ass charcoal bitch sayin mix irish fals shit cuh,0
white hoe still wear ugg hot ass weather cuh,0
lol dumb bitch,0
wrap love stop well middl schooler dumb bitch want want mo,0
high fashion leather gear u wearin impress bitch got wit dicki shirt adida slide,0
bitch respect nigga wit paper fresh pair bball short rais terribl,0
neva check real nigga check hoe,0
fuckin hoe ass click ticket dollar n shit,0
never bought bitch,0
buy bitch red bottom even worri bout cuzzo,0
bitch think trucker hat automat make model,0
play quarterback got cheerlead girlfriend yupp hoe man ever,0
teacher alway assign homework like life bitch gotta go home tweet,0
teacher alway think slick bitch subtweet class shit,0
bitch argu dad,0
wait wear warm fuzzi sweater,1
babi monkey snow im cri,1
di wrong fuck wit lame nigga lame bitch,0
byron leftwich fuck hard throw kill bitch,0
love nig squad,1
hey liber meet futur major leader us senat enjoy payback bitch p stoprush waar http,0
retard chant usa fc dalla game kansa usa,0
final readi mass market skidmark resist tighti whiti appar uncrust alreadi taken fu,1
bitch job futur educ amp nerv say nigga want pussi bitch caus,0
stfu faggot clip holi fuck tittyy shit,0
yall hoe instagram rate,0
hoe life,0
girl six pack scari flat stomach hot enough rip bitch scari look,0
cri legal tackl faggot serious,0
shave pussi deserv noth fie head good dick twitterafterdark,0
face bitch expect care,0
time year lightskin hoe swore brown cuz summer tan come back,0
paranoid fear sharia right boil christian fundamentalist sole oppressor persecu,1
ahaaaa duhhrt hoe everyon,0
u gotta retard skip class colleg,0
kirk noth bitch love amp hiphop,0
bruh everi time famou celebr tweet someth st person comment hoe talkin bout slap ya dick,0
even young age hoe loyal,0
girl get fight girl better readi fade cuz knock go help bitch stomp,0
lie ass bitch,0
mcdonald employe alway roll eye pay coin like bitch broke af fuck give attitud,0
hoe hoe say august pm well hoe today octob st,0
bitch sneez close,0
room bitch tell somethin dirti,0
never trust cute ass bitch wait strike,0
godiva chocol dip oreo,1
kany turn hoe housewif nigga said rip good girl forev,0
hand feet dirti tell girl pussi stink actual gettin pan,0
marriag everyon bitch want u sleepov sometim,0
nigga tri hate bitch told cornbal im nigga,0
couldnt host park fuck mani young bitch,0
bitch choosi lover,0
nigga tweet want good girl give hoe attent day,0
oomf pussi probabl tast like krabbi patti secret formula,0
bitch ya mom take ass light bill bitch,0
ya mom lick ass christma gift bitch lol,0
chri brown got chill button sell bitch social media tho like even sublimin buddi took time,0
bitch moral come sex conveni otherwis hoe th,0
new natur area replac indian boundari park former zoo expect attract varieti migratori bird,1
safe pussi boy looooool,0
shi bladder group protest rob low directv ad,1
hahaha nigga funni ask bet pull leas bitch,0
best said storm brew bitch lmao,0
aint got time bitch gotta keep mind mothafuckin rich,0
wake like fuck life life bitch better fuck right,0
purg come citi ima like bitch activ shit,0
kate upton leak nude today amp bitch lo,1
bunch insecur bitch,0
yo bcu band made ucf band look like trash,1
nigga fuck pretti girl w head right ho got pair good panti,0
swag swag swag bitch moooob,0
ghetto ud win tonight,1
invit fuck smell yo pussi across room man dinner cook bou,0
gone wife bitch let nigga lick head public,0
find femal w hoe record like tryna find nigga w feloni,0
bitch look like million dollar wit sum garbag ass pussi,0
hate wen bitch fart den like uughh uuuu fart bitch clearli u ill let mfa kno wen im fin,0
sorri side bitch better wife era check stat b lol,0
marin said mom get free ball cap mother day basic young hoe kid get one lol,0
shawti said gone understand america unless went pwi school cracker alreadi brainwash smh lol,0
yawl chick love side bitch bitch day dream amp aspir step mom,0
bbc american version trash,1
karli act like hoe wit nigga show plu two guest appear,0
ion ask nobodi shit ever never problem shit fa peopl neither damn bitch get thank,0
voic behind mustard beat hoe,0
hoe gonna like tonight,0
trippin nothin dippin somethin homeboy say got bad bitch tonight lilway,0
even though bird fli must land earth,1
flappi bird cheat code,1
know trash,1
lmao fuck amp real talk bitch know fun,0
damn hate huge pussi,0
bitch myspac go nut,0
live street glori die ghetto fame respect fear none pride everyth,1
oreo cooki pancak foodporn,1
chunki girl seek studli man nasti sex head like bitch may well email directli,0
shit like minut away clearli desper need pussi bruh pull,0
bitch begrudgingli fuck like man big bad man cri like bitch,0
tvd theorigin show bad ass vampir turn spineless pussi littl ooc bitch,0
peek boo bitch swag scare ya kid tyga worst bar tygabar,0
appl new iphon softwar shit mayb sue u cunt amp request damag base pussi ive miss b,0
boy obvious gonna slay pussi tonight dress ninja turtl,0
swiggeti swag love fag,0
charli strong got man roster nearli quickli texan,1
ever look bitch like bitch,0
hand flight must good hand bird,1
basic bitch gt basic cabl,0
bird court femal build beauti nest bright object wildlif,1
rt go say fuck er right pussi,0
dumb bitch broke tv went wal mart fuck wokeup smart tv lol,0
wisconsin iasip nice work bitch,0
highest score flappi bird cant beat,1
slap bitch two week,0
movi trash,1
rose red violet blue fuck yo bitch nigga,0
make homemad pickl work funni tweet pussi go make great old ladi,0
kobe yo man want hoe guy hold face omgod kobeshia shut,0
pregnant bitch get bu think suppos give seat like bitch fuck nigga,0
today charli wilson left offic rank alongsid lech wa sa role defeat commun,1
woman bird turn woman sky nigeria,1
tweet cringiest peopl darth dana bitch lmao follow r,0
ghetto bitch pregnant f smh poor kid,0
boss ass bitch song got basic think model lmao knowyourplac,0
aw damn hug bitch,0
us nig light skin dark skin mental lol black,0
definit real except bruh let bitch ass babidi turn nigga fam htt,0
dem hoe swear pussi priceless u sell ass day,0
girlfriend accept fact hoe gonna face boyfriend better let,0
like let miss ya sometim bitch take overboard shit said give time miss yo ass,0
coakley go lose race wow wow charli baker governor htt,1
honestli kind get offend peopl ask eyelash fake fake eyelash long bitch,0
hoe die attent,0
want babi im young retard,0
farewel tour fault everyon three player underachiev yanke year,1
love dez right trash right weeden other open,0
sherman bark bite fuck bitch,0
get real fuck fight play play pussi ass nigga,0
cure ratchet run cours bitch,0
go talk hoe,0
colombia support remind us doubl bird univers languag,1
awkward moment hold door someon use door next like bitch better back th,0
valu someon gave titl valu bitch clutch win,0
hoe friendli althea want say hi,0
low realli look next bitch smash,0
pussi nah work best place weather,0
bree need black hoe cheat man work offshor would fuck babi bed w,0
outsid dick keep dem hoe sick,0
team hoe,0
got bitch,0
anyth said bout mom b would led bitch get stone cold stunner,0
aint got time mufuckin fake friend smoke weed fuck hoe nigga drank gin,0
wow whatev fuck asshol nigger look alik,0
tell realli feel littl isi faggot usual bag head anyway,0
fuckin ignor ass nigga dm video count money n say u stuck bitch,0
look like princess bella yellow dress,1
make r amp b like anymor dude use make feel good bust wide open call hoe,0
star war meet charli brown,1
bitch wear scarf today love scarf,0
know gonna stalk tweet know dumb fuck bitch,0
make first day bitch,0
feel like peopl want commit cut hoe relax start complac,0
take girl seriou refer bitch guy date nigga,0
fuck life bitch,0
toni think yr rude littl cunt young even know real rock rol,0
support ya idiot teabagg teabag openwid,0
hey slim that girlfriend scream trunk slit throat tie see like,0
fuck bitch never love thot,0
yung berg tri fuck hoe,0
pussi men throw whammer asshol,0
play soccer cheat girl wear khaki colour cargo haircut,0
want attent yet twitter talk get somebodi dick wet tonight tongu deez hoe g,0
hoe realli built animos toward reason like problem bitch fill cuz lost,0
mf tell gm damn near everi mornin bitch even tell gm wide tf awok wtf type shit,0
bitch call daddi,0
like borderlin retard see andr elit skill level exampl yep go,0
pussi keep call gettin troubl,0
could help melli revolv door shape head ho quiet ball deep,0
work chuckl time said reveal age keep pussi fresh,0
hoe come hoe go revolv cycl,0
nigga fuck bitch dat ha cat ima leav yu alon fa trifl,0
ima catfish bitch fake arm,0
ever normal day mind play horribl trick give whiff good pussi,0
close eye shit sometim bitch abl sneak quick nippl lick go ham yo,0
k michel apart baltimor twitter one hoe say celib smh,0
love money fuc bitch stress keep mouth close cuz,0
chi bitch got assyrian king california peterson,0
u turn hoe housewif hashtag tupac,0
fuck candi eat pussi,0
nigga alway wanna talk god gay pussi eat last night god ag,0
